Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Item_Group_Srl_No	Value_of_Consumption_Last_30_Day	Value_Consumption_Last_365_Days	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
36	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Other food items (includes beverages such as tea, coffee, fr"	205	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
37	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Pan, tobacco & intoxicants"	278	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
38	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	Fuel & light	672	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
39	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Personal care and effects (includes spectacles, torch, umbre"	70	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
40	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Toilet articles (includes toothpaste, hair oil, shaving blad"	153	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
41	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Sundry articles (includes electric bulb, tubelight,  glasswa"	70	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
42	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	Consumer services excluding conveyance (includes domestic se	20	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
43	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Conveyance (includes porter charges, diesel, petrol, school"	80	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
44	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	Medical expenses (non-institutional)	20	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
45	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	 Sub-total (items 1 to 22)	4312	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
46	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Tuition fees & other fees (includes private tutor, school/co"	 	3120	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
47	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	School books & other educational articles (includes newspape	 	740	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
48	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	Clothing and bedding	 	1700	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
49	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	Footwear	 	850	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
50	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Crockery & utensils (includes stainless steel utensils, cass"	 	460	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
51	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Goods for recreation (includes TV, radio, tape recorder, mus"	 	50	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
52	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	"Personal transport equipment (includes bicycle, scooter, car"	 	100	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
53	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	Sub-total (items 24  to 37)	 	7020	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
54	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	Average monthly expenditure for items 24 to 37  [item 38 x (	577	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
55	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	9	0	Monthly household consumer expenditure (item 23 +  item 39)	4889	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
29	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Cereals & cereal products (includes  muri, chira, maida, suj"	1367	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
30	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Pulses & pulse products (includes soyabean, gram products, b"	325	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
31	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Milk	450	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
32	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Milk products (includes milk condensed/powder, baby food, gh"	63	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
33	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Edible oil and vanaspati	257	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
34	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Vegetables (including garlic, ginger)"	534	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
35	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Fruits & nuts (includes mango, banana, coconut, dates, kishm"	50	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
36	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Egg, fish & meat"	640	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
37	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Sugar (includes gur, candy (misri), honey, etc.)"	112	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
38	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Salt & spices (includes dry chillies, curry powder, oilseeds"	190	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
39	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Other food items (includes beverages such as tea, coffee, fr"	330	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
40	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Pan, tobacco & intoxicants"	439	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
41	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Fuel & light	908	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
42	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Toilet articles (includes toothpaste, hair oil, shaving blad"	215	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
43	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Sundry articles (includes electric bulb, tubelight,  glasswa"	100	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
44	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Consumer services excluding conveyance (includes domestic se	235	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
45	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Conveyance (includes porter charges, diesel, petrol, school"	180	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
46	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Medical expenses (non-institutional)	20	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
47	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	 Sub-total (items 1 to 22)	6415	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
48	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Tuition fees & other fees (includes private tutor, school/co"	 	4000	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
49	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	School books & other educational articles (includes newspape	 	860	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
50	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Clothing and bedding	 	3430	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
51	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Footwear	 	1550	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
52	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Furniture and fixtures (includes bedstead, almirah, suitcase"	 	180	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
53	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Crockery & utensils (includes stainless steel utensils, cass"	 	400	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
54	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	"Repair and maintenance (of residential buildings, bathroom e"	 	1700	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
55	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Sub-total (items 24  to 37)	 	12120	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
56	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Average monthly expenditure for items 24 to 37  [item 38 x (	996	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
57	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	9	0	Monthly household consumer expenditure (item 23 +  item 39)	7411	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
38	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Cereals & cereal products (includes  muri, chira, maida, suj"	1353	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
39	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Pulses & pulse products (includes soyabean, gram products, b"	260	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
40	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Milk products (includes milk condensed/powder, baby food, gh"	125	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
41	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	Edible oil and vanaspati	208	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
42	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Vegetables (including garlic, ginger)"	422	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
43	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Fruits & nuts (includes mango, banana, coconut, dates, kishm"	140	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
44	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Egg, fish & meat"	545	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
45	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Sugar (includes gur, candy (misri), honey, etc.)"	112	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
46	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Salt & spices (includes dry chillies, curry powder, oilseeds"	193	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
47	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Other food items (includes beverages such as tea, coffee, fr"	425	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
48	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Pan, tobacco & intoxicants"	360	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
49	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	Fuel & light	900	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
50	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Entertainment (includes cinema,  picnic, sports, club fees,"	300	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
51	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Toilet articles (includes toothpaste, hair oil, shaving blad"	245	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
52	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Sundry articles (includes electric bulb, tubelight,  glasswa"	124	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
53	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	Consumer services excluding conveyance (includes domestic se	300	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
54	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Conveyance (includes porter charges, diesel, petrol, school"	240	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
55	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	Medical expenses (non-institutional)	60	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
56	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	 Sub-total (items 1 to 22)	6312	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
57	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Tuition fees & other fees (includes private tutor, school/co"	 	5760	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
58	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	School books & other educational articles (includes newspape	 	1240	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
59	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	Clothing and bedding	 	3250	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
60	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	Footwear	 	1240	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
61	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Crockery & utensils (includes stainless steel utensils, cass"	 	700	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
62	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Personal transport equipment (includes bicycle, scooter, car"	 	60	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
63	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Other personal goods (includes clock, watch, PC, telephone s"	 	150	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
64	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	"Repair and maintenance (of residential buildings, bathroom e"	 	910	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
65	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	Sub-total (items 24  to 37)	 	13310	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
66	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	Average monthly expenditure for items 24 to 37  [item 38 x (	1094	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
67	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	9	0	Monthly household consumer expenditure (item 23 +  item 39)	7406	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
25	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Cereals & cereal products (includes  muri, chira, maida, suj"	635	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
26	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Pulses & pulse products (includes soyabean, gram products, b"	300	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
27	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	Milk	100	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
28	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	Edible oil and vanaspati	225	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
29	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Vegetables (including garlic, ginger)"	440	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
30	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Fruits & nuts (includes mango, banana, coconut, dates, kishm"	170	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
31	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Egg, fish & meat"	560	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
32	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Sugar (includes gur, candy (misri), honey, etc.)"	145	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
33	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Salt & spices (includes dry chillies, curry powder, oilseeds"	200	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
34	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Other food items (includes beverages such as tea, coffee, fr"	610	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
35	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Pan, tobacco & intoxicants"	438	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
36	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	Fuel & light	560	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
37	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Toilet articles (includes toothpaste, hair oil, shaving blad"	170	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
38	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Sundry articles (includes electric bulb, tubelight,  glasswa"	175	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
39	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	Consumer services excluding conveyance (includes domestic se	70	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
40	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Conveyance (includes porter charges, diesel, petrol, school"	120	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
41	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	 Sub-total (items 1 to 22)	4918	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
42	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Tuition fees & other fees (includes private tutor, school/co"	 	960	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
43	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	School books & other educational articles (includes newspape	 	2080	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
44	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	Clothing and bedding	 	2850	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
45	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	Footwear	 	460	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
46	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Crockery & utensils (includes stainless steel utensils, cass"	 	700	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
47	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	"Repair and maintenance (of residential buildings, bathroom e"	 	2000	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
48	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	Sub-total (items 24  to 37)	 	9050	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
49	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	Average monthly expenditure for items 24 to 37  [item 38 x (	744	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
50	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	9	0	Monthly household consumer expenditure (item 23 +  item 39)	5662	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
24	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Cereals & cereal products (includes  muri, chira, maida, suj"	711	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
25	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Pulses & pulse products (includes soyabean, gram products, b"	240	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
26	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	Milk	300	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
27	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	Edible oil and vanaspati	325	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
28	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Vegetables (including garlic, ginger)"	610	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
29	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Fruits & nuts (includes mango, banana, coconut, dates, kishm"	145	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
30	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Egg, fish & meat"	540	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
31	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Sugar (includes gur, candy (misri), honey, etc.)"	110	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
32	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Salt & spices (includes dry chillies, curry powder, oilseeds"	185	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
33	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Other food items (includes beverages such as tea, coffee, fr"	680	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
34	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Pan, tobacco & intoxicants"	203	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
35	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	Fuel & light	642	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
36	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Toilet articles (includes toothpaste, hair oil, shaving blad"	250	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
37	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Sundry articles (includes electric bulb, tubelight,  glasswa"	185	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
38	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	Consumer services excluding conveyance (includes domestic se	100	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
39	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Conveyance (includes porter charges, diesel, petrol, school"	130	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
40	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	Medical expenses (non-institutional)	50	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
41	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	 Sub-total (items 1 to 22)	5406	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
42	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	9	0	"Tuition fees & other fees (includes private tutor, school/co"	 	1500	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
