Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Item_Group_Srl_No	Value_of_Consumption_Last_30_Day	Value_Consumption_Last_365_Days	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
032	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	135	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
033	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Egg, fish & meat	475	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
034	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Sugar (includes gur, candy (misri), honey, etc.)	112	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
035	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	175	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
036	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Other food items (includes beverages such as tea, coffee, fr	205	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
037	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Pan, tobacco & intoxicants	278	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
038	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Fuel & light	672	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
039	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Personal care and effects (includes spectacles, torch, umbre	70	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
040	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	153	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
041	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	70	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
042	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Consumer services excluding conveyance (includes domestic se	20	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
043	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Conveyance (includes porter charges, diesel, petrol, school	80	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
044	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Medical expenses (non-institutional)	20	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
045	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	 Sub-total (items 1 to 22)	4312	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
046	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Tuition fees & other fees (includes private tutor, school/co	 	3120	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
047	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	School books & other educational articles (includes newspape	 	740	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
048	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Clothing and bedding	 	1700	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
049	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Footwear	 	850	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
050	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	460	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
051	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Goods for recreation (includes TV, radio, tape recorder, mus	 	50	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
052	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Personal transport equipment (includes bicycle, scooter, car	 	100	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
053	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Sub-total (items 24  to 37)	 	7020	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
054	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	577	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
055	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	1	02	09	000	Monthly household consumer expenditure (item 23 +  item 39)	4889	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
029	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	1367	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
030	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Pulses & pulse products (includes soyabean, gram products, b	325	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
031	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Milk	450	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
032	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Milk products (includes milk condensed/powder, baby food, gh	63	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
033	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Edible oil and vanaspati	257	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
034	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Vegetables (including garlic, ginger)	534	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
035	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	50	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
036	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Egg, fish & meat	640	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
037	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Sugar (includes gur, candy (misri), honey, etc.)	112	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
038	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	190	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
039	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Other food items (includes beverages such as tea, coffee, fr	330	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
040	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Pan, tobacco & intoxicants	439	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
041	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Fuel & light	908	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
042	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	215	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
043	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	100	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
044	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Consumer services excluding conveyance (includes domestic se	235	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
045	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Conveyance (includes porter charges, diesel, petrol, school	180	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
046	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Medical expenses (non-institutional)	20	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
047	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	 Sub-total (items 1 to 22)	6415	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
048	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Tuition fees & other fees (includes private tutor, school/co	 	4000	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
049	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	School books & other educational articles (includes newspape	 	860	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
050	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Clothing and bedding	 	3430	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
051	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Footwear	 	1550	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
052	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Furniture and fixtures (includes bedstead, almirah, suitcase	 	180	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
053	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	400	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
054	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Repair and maintenance (of residential buildings, bathroom e	 	1700	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
055	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Sub-total (items 24  to 37)	 	12120	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
056	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	996	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
057	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	01	09	000	Monthly household consumer expenditure (item 23 +  item 39)	7411	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
038	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	1353	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
039	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Pulses & pulse products (includes soyabean, gram products, b	260	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
040	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Milk products (includes milk condensed/powder, baby food, gh	125	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
041	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Edible oil and vanaspati	208	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
042	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Vegetables (including garlic, ginger)	422	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
043	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	140	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
044	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Egg, fish & meat	545	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
045	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Sugar (includes gur, candy (misri), honey, etc.)	112	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
046	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	193	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
047	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Other food items (includes beverages such as tea, coffee, fr	425	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
048	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Pan, tobacco & intoxicants	360	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
049	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Fuel & light	900	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
050	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Entertainment (includes cinema,  picnic, sports, club fees,	300	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
051	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	245	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
052	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	124	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
053	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Consumer services excluding conveyance (includes domestic se	300	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
054	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Conveyance (includes porter charges, diesel, petrol, school	240	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
055	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Medical expenses (non-institutional)	60	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
056	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	 Sub-total (items 1 to 22)	6312	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
057	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Tuition fees & other fees (includes private tutor, school/co	 	5760	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
058	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	School books & other educational articles (includes newspape	 	1240	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
059	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Clothing and bedding	 	3250	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
060	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Footwear	 	1240	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
061	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	700	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
062	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Personal transport equipment (includes bicycle, scooter, car	 	60	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
063	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Other personal goods (includes clock, watch, PC, telephone s	 	150	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
064	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Repair and maintenance (of residential buildings, bathroom e	 	910	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
065	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Sub-total (items 24  to 37)	 	13310	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
066	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	1094	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
067	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	02	09	000	Monthly household consumer expenditure (item 23 +  item 39)	7406	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
025	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	635	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
026	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Pulses & pulse products (includes soyabean, gram products, b	300	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
027	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Milk	100	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
028	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Edible oil and vanaspati	225	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
029	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Vegetables (including garlic, ginger)	440	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
030	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	170	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
031	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Egg, fish & meat	560	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
032	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Sugar (includes gur, candy (misri), honey, etc.)	145	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
033	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	200	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
034	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Other food items (includes beverages such as tea, coffee, fr	610	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
035	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Pan, tobacco & intoxicants	438	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
036	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Fuel & light	560	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
037	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	170	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
038	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	175	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
039	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Consumer services excluding conveyance (includes domestic se	70	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
040	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Conveyance (includes porter charges, diesel, petrol, school	120	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
041	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	 Sub-total (items 1 to 22)	4918	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
042	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Tuition fees & other fees (includes private tutor, school/co	 	960	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
043	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	School books & other educational articles (includes newspape	 	2080	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
044	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Clothing and bedding	 	2850	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
045	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Footwear	 	460	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
046	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	700	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
047	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Repair and maintenance (of residential buildings, bathroom e	 	2000	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
048	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Sub-total (items 24  to 37)	 	9050	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
049	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	744	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
050	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	03	09	000	Monthly household consumer expenditure (item 23 +  item 39)	5662	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
024	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	711	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
025	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Pulses & pulse products (includes soyabean, gram products, b	240	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
026	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Milk	300	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
027	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Edible oil and vanaspati	325	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
028	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Vegetables (including garlic, ginger)	610	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
029	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	145	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
030	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Egg, fish & meat	540	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
031	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Sugar (includes gur, candy (misri), honey, etc.)	110	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
032	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	185	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
033	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Other food items (includes beverages such as tea, coffee, fr	680	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
034	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Pan, tobacco & intoxicants	203	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
035	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Fuel & light	642	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
036	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	250	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
037	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	185	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
038	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Consumer services excluding conveyance (includes domestic se	100	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
039	71537	68	100	Central	Rural	171	01	01	03	0	1	1	1711	1	2	04	09	000	Conveyance (includes porter charges, diesel, petrol, school	130	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
